person_id,screen_name,name,tweet,intent,created_at,status_url
402503547,diptikapoor,Dipti Loves SRK," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:59:15,https://twitter.com/diptikapoor/status/875261406693670912
388093517,Kamran553,Jab Harry Met Sejal," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:57:38,https://twitter.com/Kamran553/status/875261001259597824
4848357525,SRKsoldier1,It's SRKsoldier ✌," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:57:21,https://twitter.com/SRKsoldier1/status/875260926462533632
721247632660652032,montyy189,�-A LOVE STORY," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:56:57,https://twitter.com/montyy189/status/875260827804332032
2289271579,its_R2U,Rahul R Upadhyay," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:54:29,https://twitter.com/its_R2U/status/875260208418664452
4749467622,SRKian_AfzalP,Sejal's Harry(AFZAL)," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:54:01,https://twitter.com/SRKian_AfzalP/status/875260090218983424
92712279,Durga_EthanHunt,Durga Dash," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:52:58,https://twitter.com/Durga_EthanHunt/status/875259826158292992
3624024332,imUmeR313,UmeR SRKian�," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:50:19,https://twitter.com/imUmeR313/status/875259159029182464
850382200734220288,VDLOVER08,�SAAD�," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:48:50,https://twitter.com/VDLOVER08/status/875258785907986432
4887890364,abhirockstar09,Abhi Shukla," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:48:23,https://twitter.com/abhirockstar09/status/875258671630098432
4619300533,srkian_moin,khan," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:40:26,https://twitter.com/srkian_moin/status/875256669973774336
873451445218967554,mannat_kochhar,Mannat Kochhar," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:32:35,https://twitter.com/mannat_kochhar/status/875254694116904961
187810259,anandhamanikand,amk, Which Pair Can Easily Surpass The #Bahubali2 &amp; #Dangal Collections In Worldwide Box Office ?,1,2017-06-15 07:32:16,https://twitter.com/anandhamanikand/status/875254616128012288
756758320401178625,kollymafia,Kolly Mafia," 50 Days of the Epic Blockbuster #Bahubali2  !  
#Prabhas ! @RanaDaggubati ! @ssrajamouli ! https://t.co/5qwQMOMPlb",1,2017-06-15 07:24:59,https://twitter.com/kollymafia/status/875252783145918464
873423927178964992,MAghaAdeeb,M. Agha Adeeb," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:24:56,https://twitter.com/MAghaAdeeb/status/875252772005859328
4109718503,ShaziaVarun,Mrs.Varun Dhawan�," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:24:11,https://twitter.com/ShaziaVarun/status/875252581311758336
3384420617,VarunsMahi,Princess ♡," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:23:46,https://twitter.com/VarunsMahi/status/875252474684289025
2377355935,piya_kohli,♔ vιяαт кσнℓι ♔," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:22:43,https://twitter.com/piya_kohli/status/875252212066373632
2396117936,ashirsaba565,Jab Harry Met Sejal," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:18:16,https://twitter.com/ashirsaba565/status/875251092245815296
4694727049,mirdhawala,srkian king," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:17:17,https://twitter.com/mirdhawala/status/875250845562146816
781574318354554880,SRKpePHD,Kaun Mai Ka Laal Hai," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:16:45,https://twitter.com/SRKpePHD/status/875250712455909376
1341158436,UpcomingSRKian,K H A N," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:16:17,https://twitter.com/UpcomingSRKian/status/875250592280530944
2292381487,NavtoshSRK,SrkNavtosh," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:16:12,https://twitter.com/NavtoshSRK/status/875250570755362816
2867797806,SRKBrazilFC_CFC,♤SRKBRazilFC_CFC♤," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:15:43,https://twitter.com/SRKBrazilFC_CFC/status/875250450194468864
3422297878,Saravanan_jiiva,J Fan Saravanan, It takes some serious guts to release a movie despite the Bahubali2 storm !! Congrats to @thenameisike and team for the…,0,2017-06-15 07:15:09,https://twitter.com/Saravanan_jiiva/status/875250309899067392
2689234160,iamElishaSrb,EliShah," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:12:12,https://twitter.com/iamElishaSrb/status/875249565859012608
806883516260548608,RoShah45,Anshuman," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:11:03,https://twitter.com/RoShah45/status/875249278394007552
4156893493,RehanRaees7,Rehan Raees," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:10:17,https://twitter.com/RehanRaees7/status/875249084633931776
777381710795341824,its_Aahil,Aahil Malik�," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:08:57,https://twitter.com/its_Aahil/status/875248747843858432
724324068657221632,manishsrk163,SིRིKི SΩLDIΣR," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:08:35,https://twitter.com/manishsrk163/status/875248656550694916
779396609729699840,KARTIK__SRKIAN,Dr.SHAH RUKH KHAN," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:08:23,https://twitter.com/KARTIK__SRKIAN/status/875248603576451072
4125813853,AleemSrkian,Aleem khan (Srkian)," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:08:18,https://twitter.com/AleemSrkian/status/875248582261182464
2257463863,ASHWIN47031954,ASH," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:07:51,https://twitter.com/ASHWIN47031954/status/875248472995184640
4496833520,JollyRajput,�I Love U�," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:06:24,https://twitter.com/JollyRajput/status/875248106127970308
2627524050,itsRahulSRKian,❄ RAHUL ❄," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:06:12,https://twitter.com/itsRahulSRKian/status/875248053925675009
3004995744,Life_4_AKKi,KHILADI RuLes�," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:05:05,https://twitter.com/Life_4_AKKi/status/875247772785684480
2790726725,iamthesgr,� SAgar ��," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:04:39,https://twitter.com/iamthesgr/status/875247665633787905
854507812118024193,Divyanshsrkfan,Alia's Divyansh," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:03:56,https://twitter.com/Divyanshsrkfan/status/875247487002583040
3307321445,Aayat764,Simran � Shah�," 7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #B…",0,2017-06-15 07:01:58,https://twitter.com/Aayat764/status/875246989319049216
1726461079,BoxOfficeWknd,BOX OFFI©E WEEKEND,"7 Successful Films in 2017 

Jan - #Raees 

Feb - #JollyLLB2 &amp; #TheGhaziAttack

March - #BadrinathKiDulhania

April - #Bahubali2",0,2017-06-15 07:01:04,https://twitter.com/BoxOfficeWknd/status/875246764978307072
2376555092,sakthivelanjana,sakthi, #2point0 This is the only movie that have a strength to beat #Bahubali2 https://t.co/7BcHJoPaaB,0,2017-06-15 06:57:18,https://twitter.com/sakthivelanjana/status/875245817136766976
526260703,Yagnasai1995,YSK," Ur vote for ? #Spyder #Rangasthalam1985 #JaiLavaKusa #RRVC #akhil2  #Bahubali2 
Rt for Nag,fav for chiru,reply for Ntr,reply…",0,2017-06-15 06:51:46,https://twitter.com/Yagnasai1995/status/875244424359419904
69574381,kraigmillan,Karikaaalan,#2point0 This is the only movie that have a strength to beat #Bahubali2 https://t.co/7BcHJoPaaB,0,2017-06-15 06:49:10,https://twitter.com/kraigmillan/status/875243768101744640
865824659622817792,MprSpeaks,Minesh,"Claiming @narendramodi is man behind da  success of  #KochiMetro,  is just like claiming thamannah was behind da su… https://t.co/pPLhtOko6y",0,2017-06-15 06:23:41,https://twitter.com/MprSpeaks/status/875237356042940416
568009860,shivakunny,SIVAKUMAR," Ur choice for tv show..?
#spyder #Rangasthalam1985 #Bahubali2 #pk25 #JaiLavaKusa #RaRandoiVedukaChuddam #nenerajunenemantri #…",1,2017-06-15 06:21:48,https://twitter.com/shivakunny/status/875236880572227584
803533413269417984,ash_ashwin20,Ashwin_ash,"Art of @PrabhasRaju 

Share if u like
#Prabhas  #Bahubali2 #Art https://t.co/jVvr6iP7k4",0,2017-06-15 06:21:15,https://twitter.com/ash_ashwin20/status/875236742214729728
3268161564,singh_shivaani,Shivaani_Rathaur,Someone convince Prabhas to join twitter please.. @BaahubaliMovie @TrendsPrabhas #50DaysForLegendaryBaahubali2,0,2017-06-15 15:53:07,https://twitter.com/singh_shivaani/status/875380658746441728
3270177212,Ravi12987,RaviKiran," Happy morning #Prabhas Anna 
����� https://t.co/IzSuzJJT1P",0,2017-06-15 15:53:05,https://twitter.com/Ravi12987/status/875380652018892800
790511958432907264,ammu_prabhas,�Ammu prabhas�," Saahore Baahubali ✊ My Yet another small attempt � Ps, I 4got my steps on the last bit�
#50DaysForLegendaryBaahubali2 h…",1,2017-06-15 15:53:04,https://twitter.com/ammu_prabhas/status/875380645232553985
2744149739,im_vegee,Prabhas™," Our 3rd Banner 50 Days #Baahubali2 ��

REBEL STAR PRABHAS \m/

#50DaysForLegendaryBaaahubali2 #Prabhas �� https://t.co/J4xPkF…",1,2017-06-15 15:52:52,https://twitter.com/im_vegee/status/875380597409030147
3694567153,Archanasuma,❤Kapil❤,"@swayamabhishek �������������������� Why they both are so cute? ���
Prabhas ne haath kyu jode anushka k samne?�… https://t.co/bJ8EZoZ0LN",1,2017-06-15 15:52:04,https://twitter.com/Archanasuma/status/875380394098442240
789445542728310784,Srikanth__22,Saaho," #Maserati #Cars3
Branded car ��
Used in world wars��
#SaahoBegins ❤
@sujeethsign @PrabhasRaju @PrabhasAbimaani 
@Prabh…",0,2017-06-15 15:51:41,https://twitter.com/Srikanth__22/status/875380296962551808
139315247,Ndl_ntrfans,Nag," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:51:39,https://twitter.com/Ndl_ntrfans/status/875380288196460544
3115144015,imraj_MSD,Raj Kumar," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:51:33,https://twitter.com/imraj_MSD/status/875380265115308033
3064971319,2414fc5f926241d,pavan kumar," 294 Crores For #Baahubali2 Alone in TELUGU States ��

#Prabhas ��✊ https://t.co/UCRhyG0t0J",0,2017-06-15 15:51:24,https://twitter.com/2414fc5f926241d/status/875380225416220672
796754082237218816,ramidivarunred2,ramidi.varunreddy,@JyothsnaPrabhas that is impossible only prabhas darling can do it with ease,1,2017-06-15 15:51:07,https://twitter.com/ramidivarunred2/status/875380155304165377
808309744146481152,PrabhasFan__,Prabhas," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:50:18,https://twitter.com/PrabhasFan__/status/875379951322529792
861983927623405569,Bahubali0000000,Prabhas," Our 3rd Banner 50 Days #Baahubali2 ��

REBEL STAR PRABHAS \m/

#50DaysForLegendaryBaaahubali2 #Prabhas �� https://t.co/J4xPkF…",1,2017-06-15 15:50:09,https://twitter.com/Bahubali0000000/status/875379912848404480
861983927623405569,Bahubali0000000,Prabhas," Alltime No.2 grosser in Kerala, blockbuster #Baahubali2 will complete 50days in a whopping 100screens. @gumediacompany…",1,2017-06-15 15:50:00,https://twitter.com/Bahubali0000000/status/875379872880881664
1661331169,Prabhas_Immu,�  şάάħό  �, #50DaysForLegendaryBaahubali2 No words to say. https://t.co/vNK76lxRVA,0,2017-06-15 15:49:54,https://twitter.com/Prabhas_Immu/status/875379847794630657
861983927623405569,Bahubali0000000,Prabhas," #50DaysForLegendaryBaahubali2 
The Legend's Movie...The Legend's Journey...
The Legend #Prabhas... https://t.co/INUADHFclW",0,2017-06-15 15:49:31,https://twitter.com/Bahubali0000000/status/875379753129299968
3694567153,Archanasuma,❤Kapil❤," I have no right to ship them
But why do they do such thing ? ����
#Prabhas #AnushkaShetty 
#50DaysForLegendaryBaahubali…",1,2017-06-15 15:49:29,https://twitter.com/Archanasuma/status/875379743725568004
869867705888907264,KiranPrathamAv,Kiran,@KapilSharmaK9 @SrBachchan @SonyTV Hello kapil sir pls invite prabhas bahubali on ur show i m big fan of him,1,2017-06-15 15:49:23,https://twitter.com/KiranPrathamAv/status/875379719180517380
3024954811,manthena36,SAAHO...�,"#50DaysForLegendaryBaahubali2 
The Legend's Movie...The Legend's Journey...
The Legend #Prabhas... https://t.co/INUADHFclW",0,2017-06-15 15:49:12,https://twitter.com/manthena36/status/875379673110151168
780499166896291841,Pranushka_offl,Prabhas Anushka FC," Our 3rd Banner 50 Days #Baahubali2 ��

REBEL STAR PRABHAS \m/

#50DaysForLegendaryBaaahubali2 #Prabhas �� https://t.co/J4xPkF…",1,2017-06-15 15:49:06,https://twitter.com/Pranushka_offl/status/875379646912528384
4275710122,sing63972841,Raj singh," 50days celebrations by bobbili Prabhas fans 
Distributed books 2 children  ��
#50DaysForBaahubali2 https://t.co/QfG7Ib…",0,2017-06-15 15:49:04,https://twitter.com/sing63972841/status/875379637924151297
3268161564,singh_shivaani,Shivaani_Rathaur,@RanaDaggubati Is Prabhas joining twitter.. #50DaysForLegendaryBaahubali2,0,2017-06-15 15:49:02,https://twitter.com/singh_shivaani/status/875379629153845248
183490597,kommusudha,fun cliche," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:48:38,https://twitter.com/kommusudha/status/875379531644755969
4275710122,sing63972841,Raj singh," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:48:35,https://twitter.com/sing63972841/status/875379516373319681
859681147609120768,Hazarat7,#Saaho," Alltime No.2 grosser in Kerala, blockbuster #Baahubali2 will complete 50days in a whopping 100screens. @gumediacompany…",1,2017-06-15 15:48:06,https://twitter.com/Hazarat7/status/875379397519388672
827572031281627136,NadiahMuhsinis1,Nadiah Muhsin issa," #50DaysForLegendaryBaahubali2 ���
Completely Mesmerized.. Charmed 
#Baahubali3 Eagerly waiting 
@ssrajamouli @Prabhas_Te…",1,2017-06-15 15:47:45,https://twitter.com/NadiahMuhsinis1/status/875379306389745666
2263926210,VizagPrabhasFan,Prabhas™," Alltime No.2 grosser in Kerala, blockbuster #Baahubali2 will complete 50days in a whopping 100screens. @gumediacompany…",1,2017-06-15 15:47:42,https://twitter.com/VizagPrabhasFan/status/875379294930845697
2744149739,im_vegee,Prabhas™,"Our 3rd Banner 50 Days #Baahubali2 ��

REBEL STAR PRABHAS \m/

#50DaysForLegendaryBaaahubali2 #Prabhas �� https://t.co/J4xPkFLWue",1,2017-06-15 15:47:36,https://twitter.com/im_vegee/status/875379271593639936
850468288001912834,NayanJS6,Nayan Jyoti Sarma," Biggest Blockbuster ever in India - #Baahubali2 
#Prabhas @ssrajamouli 
#50DaysForLegendaryBaahubali2  https://t.co/d3J7EG5…",1,2017-06-15 15:46:33,https://twitter.com/NayanJS6/status/875379007453356032
705535188466421761,a_commanman,Darling Prabhas," #50DaysForLegendaryBaahubali2 
Which character you loved most in #Baahubali2 ??
#Prabhas #ranadaggubati #AnushkaShetty",0,2017-06-15 15:46:04,https://twitter.com/a_commanman/status/875378885017219073
3689389752,SHOUROV55393741,SHOUROV,"I liked a @YouTube video https://t.co/ctYb8lt5CG The Return Of Rebel 2 (Billa) 2017 New Released Full Hindi Dubbed Movie | Prabhas,",0,2017-06-15 15:45:50,https://twitter.com/SHOUROV55393741/status/875378825718321152
758935110850793476,varma_einstein,varma einstein," #50DaysForLegendaryBaahubali2 
Which character you loved most in #Baahubali2 ??
#Prabhas #ranadaggubati #AnushkaShetty",0,2017-06-15 15:45:45,https://twitter.com/varma_einstein/status/875378806692864003
2261506940,KhyatiNarayan,Jyona�EA,"#50DaysForLegendaryBaahubali2 ���
Completely Mesmerized.. Charmed 
#Baahubali3 Eagerly waiting 
@ssrajamouli… https://t.co/a6djjtwm6K",1,2017-06-15 15:45:39,https://twitter.com/KhyatiNarayan/status/875378781619462144
827921461083992066,prabhasdhfsurya,Surya," Being Royal and Being #AmarendraBaahubali is not an easy task� 
#Prabhas does the magic�
#50DaysForLegendaryBaahubali2 https:…",0,2017-06-15 15:45:33,https://twitter.com/prabhasdhfsurya/status/875378755434184704
818751194109710337,Darling_praboss,prabhas fans ikkada,"#50DaysForLegendaryBaahubali2 
Which character you loved most in #Baahubali2 ??
#Prabhas #ranadaggubati #AnushkaShetty",0,2017-06-15 15:45:29,https://twitter.com/Darling_praboss/status/875378737184874496
726000147822321664,Kausalaya1724,SK BLOOD(KAUSALAYA)," Being Royal and Being #AmarendraBaahubali is not an easy task� 
#Prabhas does the magic�
#50DaysForLegendaryBaahubali2 https:…",0,2017-06-15 15:45:23,https://twitter.com/Kausalaya1724/status/875378714082648065
715724934807298049,urstruly90,Uma,@SamanthaNair23 If that happens I will name my kid Prabhas�,1,2017-06-15 15:45:17,https://twitter.com/urstruly90/status/875378687247392768
2596447963,Hema_SK_,Hema!,"Being Royal and Being #AmarendraBaahubali is not an easy task� 
#Prabhas does the magic�… https://t.co/hVxNC7t3vJ",0,2017-06-15 15:44:57,https://twitter.com/Hema_SK_/status/875378605571710976
875284549508321280,Sa1Krishna1,Prabhas fan," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:44:51,https://twitter.com/Sa1Krishna1/status/875378580103979008
872151308425465857,rose_offl,Prabhas fangirl �,"Hats off to their dedication �
#Prabhas @ssrajamouli 
#50DaysForLegendaryBaahubali2 https://t.co/8f2Tzm4U71",0,2017-06-15 15:44:15,https://twitter.com/rose_offl/status/875378427506835456
276381932,Keerthii_Angel,♥️ KuttY ♥️," I have no right to ship them
But why do they do such thing ? ����
#Prabhas #AnushkaShetty 
#50DaysForLegendaryBaahubali…",1,2017-06-15 15:43:58,https://twitter.com/Keerthii_Angel/status/875378356770009088
874479673983594496,PrabhasFans7,Prabhas Fans,@PfakOfficial @PrabhasRaju @BaahubaliMovie @UV_Creations @UVKrishnamRaju @Baahubali2017 @PrabhasRules @Team_Prabhas… https://t.co/pMoQpw7GZG,0,2017-06-15 15:43:58,https://twitter.com/PrabhasFans7/status/875378355050295297
1059982854,chandu_maddula,chandu maddula," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:43:50,https://twitter.com/chandu_maddula/status/875378324016570369
816689642812489728,shaheera8484,SHaHeeRa,"Blockbuster of the year..
Awsm movie..
#Prabhas was awsm
Luv him♥♥
#50DaysForLegendaryBaahubali2 
@TrendsPrabhas https://t.co/7qca0Wen5Z",0,2017-06-15 15:42:26,https://twitter.com/shaheera8484/status/875377969207717888
3933130574,rahul_sudewad,®ahul $udewaD," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:41:33,https://twitter.com/rahul_sudewad/status/875377748574965760
705721751913820160,haripspk18,Sklm chantodu�," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:41:15,https://twitter.com/haripspk18/status/875377671059906560
374689840,iamkamal5,N@G@k@M@£™," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:41:11,https://twitter.com/iamkamal5/status/875377654152560641
1002064219,KrishnaReddie_,PʀAʙʜAS," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:41:01,https://twitter.com/KrishnaReddie_/status/875377613795074048
715724934807298049,urstruly90,Uma,@SamanthaNair23 @Lilmisspheebs �Why Sujeethu only.. I will even invite Prabhas �,1,2017-06-15 15:40:53,https://twitter.com/urstruly90/status/875377579607314432
285965604,Prabhas_Fans,�️�️�️�️�️�️�,His Walking Style Luks Lik A SHER #Prabhas https://t.co/HkHjI13DG6,0,2017-06-15 15:40:33,https://twitter.com/Prabhas_Fans/status/875377495767486464
720463617,siva_09051990,siva," Biggest Blockbuster ever in India - #Baahubali2 
#Prabhas @ssrajamouli 
#50DaysForLegendaryBaahubali2  https://t.co/d3J7EG5…",1,2017-06-15 15:40:00,https://twitter.com/siva_09051990/status/875377358336806912
707822875126972416,BahetyAnkit,Ankit Bahety, @Renu_258 @BahetyAnkit Namma #Prabhas fan club..you even get to learn telugu if keen����,1,2017-06-15 15:39:52,https://twitter.com/BahetyAnkit/status/875377323758858242
2943371501,Renu_258,❤Renu❤,"Heysaaaa RudraSaaa is D word For this
Again Goosebumps in dis scene 
Prabhas u nailed yr��
Jai Mahishmati ���… https://t.co/bEg53vHXnh",0,2017-06-15 15:39:50,https://twitter.com/Renu_258/status/875377314686750720
845592900310388736,Prabhassagar199,Prabhas Anna," Saaho shooting spot pics 
#Saago
#Prabhas https://t.co/4bkMH08eie",0,2017-06-15 15:39:38,https://twitter.com/Prabhassagar199/status/875377264699035656
2167982155,sundarlucky,SUNDAR," Biggest Blockbuster ever in India - #Baahubali2 
#Prabhas @ssrajamouli 
#50DaysForLegendaryBaahubali2  https://t.co/d3J7EG5…",1,2017-06-15 15:39:27,https://twitter.com/sundarlucky/status/875377219685695488
870549279298826240,PradnyaPawar19,Pradnya Pawar," ALL TIME BLOCKBUSTER #Baahubali2 �

50 Days Posters ��

#Prabhas \m/ https://t.co/EwIoFx5NCI",1,2017-06-15 15:39:15,https://twitter.com/PradnyaPawar19/status/875377170679549952
4802501897,jaytweets16,Jaya,@Renu_258 @BahetyAnkit Namma #Prabhas fan club..you even get to learn telugu if keen����,1,2017-06-15 15:38:55,https://twitter.com/jaytweets16/status/875377084385906688
2397462901,nag1406,KING," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:38:51,https://twitter.com/nag1406/status/875377066799120385
870549279298826240,PradnyaPawar19,Pradnya Pawar," Fastest 1M &amp; 3M For Indian Movie
Return Of #Rebel2 (Billa) 2017 Hindi dub...
#ReturnOfRebel2 - #Prabhas �❤
Link: https://t…",0,2017-06-15 15:38:29,https://twitter.com/PradnyaPawar19/status/875376977443729408
3368849772,KakinadaRamu,Ramu AkkineniAdmirer," #50DaysForLegendaryBaahubali2 1 Crore+ share in 23 Towns/Cities in AP State�#Prabhas #SSR https://t.co/AYGDsjxhBw",0,2017-06-15 15:38:14,https://twitter.com/KakinadaRamu/status/875376913480531968
467582561,d_vamsikrishna,D.vamsikrishna,Congratulations to entire baahubali team and our darling Prabhas #50DaysForLegendaryBaahubali2,0,2017-06-15 15:37:51,https://twitter.com/d_vamsikrishna/status/875376817246314496
2943371501,Renu_258,❤Renu❤," India's Biggest Blockbuster ever - #Baahubali2 �
Heysaaaaaaaa Rudrasaaaaaaaaa �
#Prabhas @ssrajamouli �
#50DaysForLegendar…",1,2017-06-15 15:37:36,https://twitter.com/Renu_258/status/875376755208585216
